TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Artur-J-Gvecg-P500013	Artur-J	Artur-J-G3044	moški	-		-	-	-	-	1	46
Artur-J-Gvecg-P500013	Artur-J	Artur-J-G3045	ženski	-		-	-	-	-	1	56
Artur-J-Gvecg-P500013	Artur-J	Artur-J-G3046	ženski	-		-	-	-	-	1	75
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	25	2061
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3019	ženski	nad 60 let	slovenščina	standardni jezik	-	-	posavska	11	1171
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3020	ženski	30 do 59 let	slovenščina	pogovorni jezik	-	-	osrednjeslovenska	8	2037
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3021	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	5	1720
Artur-J-Gvecg-P500015	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	28	2115
Artur-J-Gvecg-P500015	Artur-J	Artur-J-G3022	ženski	-	slovenščina	standardni jezik	-	-	-	9	635
Artur-J-Gvecg-P500015	Artur-J	Artur-J-G3024	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	11	2364
Artur-J-Gvecg-P500015	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	843
Artur-J-Gvecg-P500016	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	15	1400
Artur-J-Gvecg-P500016	Artur-J	Artur-J-G3025	ženski	30 do 59 let	slovenščina	standardni jezik	-	pomurska	-	7	1051
Artur-J-Gvecg-P500020	Artur-J	Artur-J-G3041	moški	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	-	osrednjeslovenska	7	1068
Artur-J-Gvecg-P500020	Artur-J	Artur-J-G3035	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	1363
Artur-J-Gvecg-P500020	Artur-J	Artur-J-G3039	moški	-	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	6	1916
Artur-J-Gvecg-P500020	Artur-J	Artur-J-G3038	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	11	2976
Artur-J-Gvecg-P500020	Artur-J	Artur-J-G3040	moški	-	slovenščina	standardni jezik	višja ali visoka šola	-	podravska	4	626
Artur-J-Gvecg-P500021	Artur-J	Artur-J-G3047	ženski	-		standardni jezik	fakulteta ali več	-	-	5	1933
Artur-J-Gvecg-P500024	Artur-J	Artur-J-G3052	moški	-		standardni jezik	-	-	-	6	866
Artur-J-Gvecg-P500024	Artur-J	Artur-J-G3051	moški	30 do 59 let		standardni jezik	-	-	-	1	775
Artur-J-Gvecg-P500024	Artur-J	Artur-J-G3050	ženski	30 do 59 let	slovenščina	pogovorni jezik	-	-	zasavska	2	840
Artur-J-Gvecg-P500025	Artur-J	Artur-J-G3053	ženski	-		standardni jezik	-	-	-	1	810
Artur-J-Gvecg-P500025	Artur-J	Artur-J-G3054	moški	-		standardni jezik	-	-	-	13	1529
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	21	1255
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3055	ženski	-		standardni jezik	-	-	-	7	1480
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3056	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	2606
Artur-J-Gvecg-P500027	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	30	1353
Artur-J-Gvecg-P500027	Artur-J	Artur-J-G3060	moški	-		standardni jezik	-	-	-	15	3301
Artur-J-Gvecg-P500027	Artur-J	Artur-J-G3058	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	7	2227
Artur-J-Gvecg-P500027	Artur-J	Artur-J-G3059	moški	-		standardni jezik	-	-	-	14	2108
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3061	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	4	1694
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3063	moški	30 do 59 let	slovenščina	standardni jezik	-	-	goriška	8	2266
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3062	moški	-		standardni jezik	-	-	-	6	3468
Artur-J-Gvecg-P500029	Artur-J	Artur-J-G3064	moški	-		standardni jezik	-	-	-	1	4567
Artur-J-Gvecg-P500030	Artur-J	Artur-J-G3065	moški	-		standardni jezik	-	-	-	3	2187
Artur-J-Gvecg-P500032	Artur-J	Artur-J-G3067	moški	nad 60 let	slovenščina	standardni jezik	-	jugovzhodna Slovenija	-	1	1437
Artur-J-Gvecg-P500034	Artur-J	Artur-J-G3069	ženski	-		standardni jezik	-	-	-	3	1309
Artur-J-Gvecg-P500035	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	9	1067
Artur-J-Gvecg-P500036	Artur-J	Artur-J-G3027	moški	30 do 59 let	slovenščina	standardni jezik	-	osrednjeslovenska	-	21	1814
Artur-J-Gvecg-P500036	Artur-J	Artur-J-G3072	ženski	-		standardni jezik	-	-	-	10	1084
Artur-J-Gvecg-P500036	Artur-J	Artur-J-G3071	moški	-		standardni jezik	-	-	-	3	1197
Artur-J-Gvecg-P500036	Artur-J	Artur-J-G3073	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	4	1086
Artur-J-Gvecg-P500037	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	1	1795
Artur-J-Gvecg-P500039	Artur-J	Artur-J-G3078	ženski	30 do 59 let		standardni jezik	-	-	-	3	2286
Artur-J-Gvecg-P500040	Artur-J	Artur-J-G3079	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	4	2189
Artur-J-Gvecg-P500041	Artur-J	Artur-J-G3080	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	3	846
Artur-J-Gvecg-P500041	Artur-J	Artur-J-G3081	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	2150
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3083	ženski	-		standardni jezik	-	-	-	3	869
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3082	ženski	30 do 59 let	srbščina	tujejezični vplivi	fakulteta ali več	-	-	2	1228
Artur-J-Gvecg-P500043	Artur-J	Artur-J-G3084	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	7	1403
Artur-J-Gvecg-P500045	Artur-J	Artur-J-G3088	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	4	1828
Artur-J-Gvecg-P500045	Artur-J	Artur-J-G3087	moški	nad 60 let	slovenščina	standardni jezik	-	-	-	10	2079
Artur-J-Gvecg-P500045	Artur-J	Artur-J-G3089	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1265
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	18	1131
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3090	moški	-		standardni jezik	-	-	-	7	1823
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3091	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	6	668
Artur-J-Gvecg-P500047	Artur-J	Artur-J-G3092	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	jugovzhodna Slovenija	-	11	2012
Artur-J-Gvecg-P500047	Artur-J	Artur-J-G3093	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	-	jugovzhodna Slovenija	11	1201
Artur-J-Gvecg-P500047	Artur-J	Artur-J-G3094	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	8	685
Artur-J-Gvecg-P500047	Artur-J	Artur-J-G3095	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	11	1085
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3098	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	5	1544
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3097	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	948
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	1498
Artur-J-Gvecg-P500050	Artur-J	Artur-J-G3103	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	jugovzhodna Slovenija	3	775
Artur-J-Gvecg-P500050	Artur-J	Artur-J-G3102	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	4	988
Artur-J-Gvecg-P500051	Artur-J	Artur-J-G3016	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	posavska	19	3871
Artur-J-Gvecg-P500053	Artur-J	Artur-J-G3107	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	6122
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3110	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	osrednjeslovenska	4	2074
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3109	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	3	1366
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3108	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1986
Artur-J-Gvecg-P500055	Artur-J	Artur-J-G3111	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	35	3856
Artur-J-Gvecg-P500056	Artur-J	Artur-J-G3113	ženski	-		standardni jezik	-	-	-	8	2156
Artur-J-Gvecg-P500056	Artur-J	Artur-J-G3112	ženski	nad 60 let		standardni jezik	-	-	-	4	1069
Artur-J-Gvecg-P500056	Artur-J	Artur-J-G3114	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	5	1992
Artur-J-Gvecg-P500057	Artur-J	Artur-J-G3105	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	8	1962
Artur-J-Gvecg-P500058	Artur-J	Artur-J-G3115	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	savinjska	-	8	2984
Artur-J-Gvecg-P500058	Artur-J	Artur-J-G3116	moški	-		pogovorni jezik	-	-	-	4	1457
Artur-J-Gvecg-P500058	Artur-J	Artur-J-G3117	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	pomurska	-	3	757
Artur-J-Gvecg-P500059	Artur-J	Artur-J-G3121	ženski	-		standardni jezik	višja ali visoka šola	-	-	13	2209
Artur-J-Gvecg-P500059	Artur-J	Artur-J-G3119	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	3387
Artur-J-Gvecg-P500059	Artur-J	Artur-J-G3120	ženski	-		-	višja ali visoka šola	-	podravska	13	1556
Artur-J-Gvecg-P500059	Artur-J	Artur-J-G3118	ženski	30 do 59 let		-	višja ali visoka šola	-	savinjska	5	900
Artur-J-Gvecg-P500060	Artur-J	Artur-J-G3123	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	obalno-kraška	62	1262
Artur-J-Gvecg-P500060	Artur-J	Artur-J-G3122	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	62	2529
Artur-J-Gvecg-P500061	Artur-J	Artur-J-G3125	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	3	1301
Artur-J-Gvecg-P500061	Artur-J	Artur-J-G3124	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	6	1017
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3126	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	1	181
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3131	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	17	1865
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3130	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	zasavska	-	2	1422
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3127	moški	18 do 34 let	slovenščina	standardni jezik	srednja šola	jugovzhodna Slovenija	-	2	921
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3128	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	5	1829
Artur-J-Gvecg-P500062	Artur-J	Artur-J-G3129	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	koroška	1	379
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3134	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	4	1449
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3132	ženski	-	slovenščina	pogovorni jezik	-	-	-	4	860
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3135	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	527
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3133	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	8	1422
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3139	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	44	2827
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3140	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	2	984
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3136	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	9	804
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3137	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	7	705
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3138	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	10	1490
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3141	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	3	627
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4502	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	gorenjska	-	27	2097
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4507	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	6	1166
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4501	ženski	-	slovenščina	standardni jezik	-	-	-	3	93
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4500	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	3	924
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4508	moški	-	slovenščina	standardni jezik	-	-	-	1	893
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4503	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	1	635
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4509	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	2	1187
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4510	ženski	-	slovenščina	standardni jezik	-	-	-	2	685
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4505	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	597
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4506	moški	-	slovenščina	standardni jezik	-	-	-	1	3
Artur-J-Gvecg-P580001	Artur-J	Artur-J-G4504	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	koroška	1	51
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	32	659
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4528	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	2465
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	65	1168
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4530	moški	30 do 59 let	slovenščina	pogovorni jezik	-	osrednjeslovenska	-	58	3812
Artur-J-Gvecg-P580004	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	77	1015
Artur-J-Gvecg-P580004	Artur-J	Artur-J-G4532	moški	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	40	932
Artur-J-Gvecg-P580004	Artur-J	Artur-J-G4533	ženski	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	1449
Artur-J-Gvecg-P580005	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	34	803
Artur-J-Gvecg-P580005	Artur-J	Artur-J-G4527	ženski	30 do 59 let	slovenščina	standardni jezik	-	savinjska	-	30	2145
Artur-J-Gvecg-P580006	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	81	1080
Artur-J-Gvecg-P580006	Artur-J	Artur-J-G4535	moški	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	savinjska	-	89	3968
Artur-J-Gvecg-P580007	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	30	694
Artur-J-Gvecg-P580007	Artur-J	Artur-J-G4536	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	24	2264
Artur-J-Gvecg-P580008	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	1124
Artur-J-Gvecg-P580008	Artur-J	Artur-J-G4537	moški	30 do 59 let	slovenščina	standardni jezik	-	savinjska	-	46	2681
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	394
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4538	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	savinjska	-	28	2312
Artur-J-Gvecg-P580010	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	56	1011
Artur-J-Gvecg-P580010	Artur-J	Artur-J-G4540	moški	-	slovenščina	pogovorni jezik	-	savinjska	-	52	2355
Artur-J-Gvecg-P580011	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	25	628
Artur-J-Gvecg-P580011	Artur-J	Artur-J-G4541	moški	nad 60 let	slovenščina	standardni jezik	-	savinjska	-	19	3165
Artur-J-Gvecg-P580012	Artur-J	Artur-J-G4542	moški	30 do 59 let		pogovorni jezik	srednja šola	osrednjeslovenska	-	104	3443
Artur-J-Gvecg-P580012	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	102	1425
Artur-J-Gvecg-P580013	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	43	920
Artur-J-Gvecg-P580013	Artur-J	Artur-J-G4543	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	41	2051
Artur-J-Gvecg-P580014	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	25	760
Artur-J-Gvecg-P580014	Artur-J	Artur-J-G4545	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	1643
Artur-J-Gvecg-P580015	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	31	642
Artur-J-Gvecg-P580015	Artur-J	Artur-J-G4546	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	26	2132
Artur-J-Gvecg-P580016	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	18	453
Artur-J-Gvecg-P580016	Artur-J	Artur-J-G4547	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	savinjska	-	16	2600
Artur-J-Gvecg-P580017	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	20	520
Artur-J-Gvecg-P580017	Artur-J	Artur-J-G4548	moški	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	17	3504
Artur-J-Gvecg-P580019	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	35	1140
Artur-J-Gvecg-P580019	Artur-J	Artur-J-G4550	ženski	nad 60 let	slovenščina	standardni jezik	-	gorenjska	-	26	2163
Artur-J-Gvecg-P580020	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	37	751
Artur-J-Gvecg-P580020	Artur-J	Artur-J-G4551	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	33	1803
Artur-J-Gvecg-P580021	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	17	342
Artur-J-Gvecg-P580021	Artur-J	Artur-J-G4552	moški	nad 60 let	slovenščina	standardni jezik	srednja šola	-	savinjska	15	2094
Artur-J-Gvecg-P580022	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	33	837
Artur-J-Gvecg-P580022	Artur-J	Artur-J-G4553	moški	nad 60 let	slovenščina	standardni jezik	srednja šola	savinjska	-	31	1918
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	31	620
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4554	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	posavska	-	28	1765
Artur-J-Gvecg-P580024	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	51	1049
Artur-J-Gvecg-P580024	Artur-J	Artur-J-G4555	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	46	3047
Artur-J-Gvecg-P580025	Artur-J	Artur-J-G4556	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	savinjska	11	2267
Artur-J-Gvecg-P580025	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	9	234
Artur-J-Gvecg-P580026	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	48	929
Artur-J-Gvecg-P580026	Artur-J	Artur-J-G4557	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	46	3295
Artur-J-Gvecg-P580027	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	82	1097
Artur-J-Gvecg-P580027	Artur-J	Artur-J-G4558	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	pomurska	82	3425
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4559	ženski	-		standardni jezik	-	-	-	7	5542
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4567	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	koroška	20	1084
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4573	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	10	334
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4500	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	6	2564
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4560	moški	-		standardni jezik	fakulteta ali več	-	-	3	2540
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G3006	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	21	2091
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4561	ženski	-		standardni jezik	fakulteta ali več	-	-	15	3178
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4562	ženski	-	slovenščina	standardni jezik	fakulteta ali več	-	-	25	2069
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4563	ženski	-		standardni jezik	fakulteta ali več	-	-	13	2657
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4564	ženski	-		standardni jezik	-	-	-	18	1559
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4565	ženski	-	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	8	628
Artur-J-Gvecg-P580028	Artur-J	Artur-J-G4566	ženski	-	slovenščina	standardni jezik	fakulteta ali več	obalno-kraška	-	8	2568
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4568	ženski	-		standardni jezik	fakulteta ali več	-	-	22	2308
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4572	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	pomurska	9	763
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4569	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	savinjska	-	23	2575
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4573	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	4	1900
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4574	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	gorenjska	3	866
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4575	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	2	582
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4570	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	10	3170
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4576	moški	18 do 34 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	15	2492
Artur-J-Gvecg-P580029	Artur-J	Artur-J-G4577	ženski	-		standardni jezik	fakulteta ali več	-	-	5	2282
Artur-J-Gvecg-P580030	Artur-J	Artur-J-G4562	ženski	-	slovenščina	standardni jezik	fakulteta ali več	-	-	42	1915
Artur-J-Gvecg-P580030	Artur-J	Artur-J-G4578	moški	30 do 59 let		standardni jezik	višja ali visoka šola	goriška	-	5	1167
Artur-J-Gvecg-P580030	Artur-J	Artur-J-G4579	ženski	30 do 59 let	slovenščina	standardni jezik	-	goriška	-	4	526
Artur-J-Gvecg-P580030	Artur-J	Artur-J-G4580	ženski	-		standardni jezik	fakulteta ali več	-	-	2	1175
